,name,price,first_name,last_name,above_100
7900,Kimberly Hernandez,204.70375182539715,Kimberly,Hernandez,True
7901,David Manning,255.65750123193726,David,Manning,True
7902,Connie Hudson,184.67731300221084,Connie,Hudson,True
7903,Laura Smith,241.0045612551971,Laura,Smith,True
7904,Susan Ward,220.2433369269255,Susan,Ward,True
7905,Brandon Smith,15.50742532282826,Brandon,Smith,False
7906,Tara Rush,261.3083817698712,Tara,Rush,True
7907,Joshua Smith,292.3935574337463,Joshua,Smith,True
7908,Eric Ponce,241.20084932931368,Eric,Ponce,True
7909,Drew Fowler,229.38118525785495,Drew,Fowler,True
7910,Dean Taylor,143.21205931314563,Dean,Taylor,True
7911,Mary Cox,83.10525329505258,Mary,Cox,False
7912,Christopher Bernard,286.62318118222925,Christopher,Bernard,True
7913,Victoria Marshall,224.22483943244782,Victoria,Marshall,True
7914,Gina Cantrell,228.9263907715687,Gina,Cantrell,True
7915,Lauren Harris,115.28159074964405,Lauren,Harris,True
7916,Katherine Williams,3.9032259469558017,Katherine,Williams,False
7917,Destiny Carter,68.58714415806463,Destiny,Carter,False
7918,Joshua Murphy,290.73556588366137,Joshua,Murphy,True
7919,Mary Oconnell,2.617958431522172,Mary,Oconnell,False
7920,Matthew Ford MD,207.09778699598255,Matthew,Ford,True
7921,Dakota Lewis,289.3924431381708,Dakota,Lewis,True
7922,Hannah Hardin,271.1658212856356,Hannah,Hardin,True
7923,Tina Romero,177.19032948892846,Tina,Romero,True
7924,Kristen Matthews,237.1213401056953,Kristen,Matthews,True
7925,Kathleen Riddle,291.07482432064444,Kathleen,Riddle,True
7926,Barry Gomez,162.7130898159996,Barry,Gomez,True
7927,Samuel Howell,40.61795941631273,Samuel,Howell,False
7928,Miss Laura Lee,91.29721839713557,Miss,Laura Lee,False
7929,Brendan Osborne DVM,276.27924569536344,Brendan,Osborne DVM,True
7930,Sylvia Guerra,182.97089660996122,Sylvia,Guerra,True
7931,Michael Farrell,226.43412601805096,Michael,Farrell,True
7932,Gregory Andrews,49.72095370136913,Gregory,Andrews,False
7933,Nicole Short,47.781455651867354,Nicole,Short,False
7934,Leonard Cole,18.00912332130401,Leonard,Cole,False
7935,Scott Dean,251.80195745975757,Scott,Dean,True
7936,Justin Nichols,238.4065922979158,Justin,Nichols,True
7937,Daniel Marquez,226.3370405410871,Daniel,Marquez,True
7938,Curtis Vasquez,118.56738606938588,Curtis,Vasquez,True
7939,Anthony Miller,57.56305715554054,Anthony,Miller,False
7940,Mrs. Lori Rowe,148.6442505460839,Lori,Rowe,True
7941,Melissa Nash,21.072894511875795,Melissa,Nash,False
7942,Michael Moran,58.18889720371793,Michael,Moran,False
7943,Ann Price,108.60463025555369,Ann,Price,True
7944,Chris Morales,112.18323709078426,Chris,Morales,True
7945,Linda Barker,164.57782238449386,Linda,Barker,True
7946,Brent Erickson,206.3316885138672,Brent,Erickson,True
7947,Bradley Mercer,99.10333146549787,Bradley,Mercer,False
7948,Roger Mercado,60.219760002532205,Roger,Mercado,False
7949,Steven Smith,41.0464854143447,Steven,Smith,False
7950,John Melendez,175.54327744077995,John,Melendez,True
7951,Kevin Bailey,141.17319783841575,Kevin,Bailey,True
7952,Lauren Pace,132.2545210328189,Lauren,Pace,True
7953,Suzanne Ruiz,121.24994851939812,Suzanne,Ruiz,True
7954,Jimmy Brandt,281.88633384707236,Jimmy,Brandt,True
7955,Crystal Patterson,257.9788502336612,Crystal,Patterson,True
7956,Marie Keller,262.8692979371009,Marie,Keller,True
7957,Brent Douglas,241.4519280000783,Brent,Douglas,True
7958,Timothy Yoder,35.820156867030924,Timothy,Yoder,False
7959,Bobby Brown,258.2177753170821,Bobby,Brown,True
7960,Matthew Lindsey,196.1645221678661,Matthew,Lindsey,True
7961,Ashley Horn,253.30560530250187,Ashley,Horn,True
7962,Michael Crane,130.20611627175018,Michael,Crane,True
7963,Steven Moses,37.569206698394545,Steven,Moses,False
7964,Sabrina Caldwell,207.96433080634614,Sabrina,Caldwell,True
7965,Peter Rodriguez,44.33692458929501,Peter,Rodriguez,False
7966,Thomas Santos,50.78965716537794,Thomas,Santos,False
7967,Christopher Moses,7.9470895501551295,Christopher,Moses,False
7968,Christina Macdonald,70.6910717544648,Christina,Macdonald,False
7969,Anne Moyer,39.000525567971934,Anne,Moyer,False
7970,Christopher Miller,73.7495242503858,Christopher,Miller,False
7971,Amanda Evans MD,49.99389680833624,Amanda,Evans,False
7972,Michael Hoffman,292.8145513964162,Michael,Hoffman,True
7973,Christina Parker,60.60489275270635,Christina,Parker,False
7974,Allen Yang,103.97320126290279,Allen,Yang,True
7975,William Craig,132.2624236084373,William,Craig,True
7976,Natalie Lawrence,73.08691352953441,Natalie,Lawrence,False
7977,Leslie Phillips,54.08477101581161,Leslie,Phillips,False
7978,Kelsey Blanchard,233.66690485599545,Kelsey,Blanchard,True
7979,Justin Romero,291.79921130246487,Justin,Romero,True
7980,Christopher Robertson,155.3487848114029,Christopher,Robertson,True
7981,Don Soto,123.4344277968037,Don,Soto,True
7982,Amanda Carter,196.12845916867585,Amanda,Carter,True
7983,Rebecca Miller,253.13597745062626,Rebecca,Miller,True
7984,Mr. Billy Morgan,128.10508095880306,Billy,Morgan,True
7985,Susan King,290.4352342855215,Susan,King,True
7986,Nichole Kim,197.44095941931633,Nichole,Kim,True
7987,Jennifer Brennan,6.43179831617956,Jennifer,Brennan,False
7988,Marissa Salas,266.46536484003866,Marissa,Salas,True
7989,Leslie Soto,257.39170628546503,Leslie,Soto,True
7990,Christopher Romero,265.8734427005707,Christopher,Romero,True
7991,Catherine Smith,121.62442632095384,Catherine,Smith,True
7992,Casey Sparks,223.43320079138627,Casey,Sparks,True
7993,Joy Bass DDS,9.330745567542076,Joy,Bass,False
7994,Andrew Freeman,30.81235102841965,Andrew,Freeman,False
7995,Kristi Phillips,98.29957713348516,Kristi,Phillips,False
7996,Lisa Harvey,51.90383152540677,Lisa,Harvey,False
7997,Molly Stevens,114.4886036264422,Molly,Stevens,True
7998,Heather Logan,287.6413525293261,Heather,Logan,True
7999,Michelle Ferrell,237.92573112992832,Michelle,Ferrell,True
8000,Ashley Carter,0.9361117677933573,Ashley,Carter,False
8001,Cathy Rodriguez,271.20890075624936,Cathy,Rodriguez,True
8002,Curtis King,174.1329330364785,Curtis,King,True
8003,Kevin White,134.27673756092494,Kevin,White,True
8004,Mr. Michael Frey,114.71669614638996,Michael,Frey,True
8005,Joan Bennett,53.82727440404567,Joan,Bennett,False
8006,Christine Townsend,146.9949922306848,Christine,Townsend,True
8007,Jeremy Smith,52.45978554419857,Jeremy,Smith,False
8008,Robert Brooks,215.38984173073817,Robert,Brooks,True
8009,Riley Sims,7.442438305933341,Riley,Sims,False
8010,Michael Barnett,70.13114802192949,Michael,Barnett,False
8011,Julie Lewis,225.28680543568046,Julie,Lewis,True
8012,Madison Collins,289.40756622855133,Madison,Collins,True
8013,Sheila Roberts,88.017965420116,Sheila,Roberts,False
8014,Sandy Logan,152.8334934476519,Sandy,Logan,True
8015,Lisa Sanders,224.68472309817597,Lisa,Sanders,True
8016,Alan Carrillo,82.52795011986903,Alan,Carrillo,False
8017,Bryan Gonzalez,292.3499164257116,Bryan,Gonzalez,True
8018,Tony Campbell,227.56166298292717,Tony,Campbell,True
8019,Tricia Diaz,226.85052838202225,Tricia,Diaz,True
8020,Thomas Bautista,172.73401905825094,Thomas,Bautista,True
8021,Leah Adams,262.46956973194574,Leah,Adams,True
8022,Sarah Garcia,142.5806502169209,Sarah,Garcia,True
8023,Samuel Kelly,74.13104205447273,Samuel,Kelly,False
8024,Donald Davis,40.422760574128226,Donald,Davis,False
8025,Jason Clayton,46.442949359900815,Jason,Clayton,False
8026,Steven Johnson,56.812809755019465,Steven,Johnson,False
8027,Mr. Jack Morales,232.51049548859882,Jack,Morales,True
8028,Mark Harrington,34.55409068308516,Mark,Harrington,False
8029,Sarah Johnston,250.27483391983645,Sarah,Johnston,True
8030,Eric Mclean,10.031120184650034,Eric,Mclean,False
8031,Andrea Wallace,275.3752428826852,Andrea,Wallace,True
8032,Jessica Nash,299.7879918558727,Jessica,Nash,True
8033,Sherry Washington,172.71163353040401,Sherry,Washington,True
8034,Christopher Mcdonald,160.4626889093512,Christopher,Mcdonald,True
8035,Amber Frey,34.950236614386,Amber,Frey,False
8036,Paul Hernandez,289.54595996601864,Paul,Hernandez,True
8037,Caitlin Wolfe,133.4922040143948,Caitlin,Wolfe,True
8038,Linda Moore,109.11136403167362,Linda,Moore,True
8039,Emily Kennedy,184.3424333290572,Emily,Kennedy,True
8040,Johnathan Roberts,240.06711055092944,Johnathan,Roberts,True
8041,Sheila Meyer,8.951606400961198,Sheila,Meyer,False
8042,John Miller,12.776982882957089,John,Miller,False
8043,Brian Taylor,206.10722115076598,Brian,Taylor,True
8044,April Johnson,44.63908320211085,April,Johnson,False
8045,Jacqueline Roberts,257.7600616878989,Jacqueline,Roberts,True
8046,Deborah Mullins,8.124780780251651,Deborah,Mullins,False
8047,John Morales,282.1522773872561,John,Morales,True
8048,Sara Knight,69.11948653168231,Sara,Knight,False
8049,Nicholas Jones,147.9903375597529,Nicholas,Jones,True
8050,Melissa Smith,137.90242488979905,Melissa,Smith,True
8051,Sophia Bush DDS,240.3544328527837,Sophia,Bush,True
8052,Amanda Haynes,254.4947746787632,Amanda,Haynes,True
8053,Mark Scott,217.3465903056706,Mark,Scott,True
8054,Briana Stout,284.92327718086096,Briana,Stout,True
8055,Adriana Hernandez,137.05539687074528,Adriana,Hernandez,True
8056,Savannah Owens,114.15849409224457,Savannah,Owens,True
8057,Darrell Miller,235.3969843906361,Darrell,Miller,True
8058,Kathleen Cole,9.458820417309898,Kathleen,Cole,False
8059,Debra Greene,17.70913104519224,Debra,Greene,False
8060,Miranda Thomas,209.7660575937133,Miranda,Thomas,True
8061,Miranda Grimes,30.16987174853923,Miranda,Grimes,False
8062,Robert Murray,45.25530845913621,Robert,Murray,False
8063,Emily Jimenez,68.15199020377207,Emily,Jimenez,False
8064,Sarah Nelson,142.5966939584164,Sarah,Nelson,True
8065,Brandon Howard,116.91783742609466,Brandon,Howard,True
8066,Anita Morton,174.45765302227656,Anita,Morton,True
8067,Tanya Gomez,141.95665034980698,Tanya,Gomez,True
8068,Brenda Ramirez,182.47415052157712,Brenda,Ramirez,True
8069,William Kim,59.61513307087645,William,Kim,False
8070,Jade Larsen,15.484456061544485,Jade,Larsen,False
8071,Dale Aguilar,285.87823249289767,Dale,Aguilar,True
8072,Mary Parsons,97.64927000598064,Mary,Parsons,False
8073,Juan Walker,282.04394994444414,Juan,Walker,True
8074,Andres Davis,132.05283614043742,Andres,Davis,True
8075,Amy Brock,216.59099986826888,Amy,Brock,True
8076,Melissa Spencer,204.32191839789962,Melissa,Spencer,True
8077,Michael Conner,254.20360858191668,Michael,Conner,True
8078,Christina Norman,240.0086072183662,Christina,Norman,True
8079,Claudia Powell,138.31670926761447,Claudia,Powell,True
8080,Christopher Smith,149.87766817292098,Christopher,Smith,True
8081,Jason Reyes,201.30170329461512,Jason,Reyes,True
8082,Teresa Powers,74.9486462442499,Teresa,Powers,False
8083,Mr. Michael Garcia,58.20755010811226,Michael,Garcia,False
8084,Jordan Owens,173.40152804873216,Jordan,Owens,True
8085,Brianna Strickland,109.38491836069036,Brianna,Strickland,True
8086,Henry Newton,15.916508522147145,Henry,Newton,False
8087,Brittney Salinas,185.21576930317084,Brittney,Salinas,True
8088,Susan Burton,81.3529773148869,Susan,Burton,False
8089,Autumn Anderson,174.85023716931,Autumn,Anderson,True
8090,Philip Craig,181.80332891808854,Philip,Craig,True
8091,Rickey Hansen,98.17265482479885,Rickey,Hansen,False
8092,Kenneth Mitchell,179.26928117185452,Kenneth,Mitchell,True
8093,Jasmine Trevino,154.89284346344533,Jasmine,Trevino,True
8094,James Gomez,236.19005719563597,James,Gomez,True
8095,Steven Barnes,164.34470392870642,Steven,Barnes,True
8096,Sara Lawrence,191.97298957247398,Sara,Lawrence,True
8097,Alejandro Moore DVM,69.5586482855367,Alejandro,Moore DVM,False
8098,Chris Sanchez,126.87626876179708,Chris,Sanchez,True
8099,James Lamb,37.85686767710743,James,Lamb,False
8100,Blake Cox,298.89183764140114,Blake,Cox,True
8101,Brandon Oliver,65.84316068357295,Brandon,Oliver,False
8102,Kelly Olsen,222.08025015944253,Kelly,Olsen,True
8103,Lisa Obrien,270.59417530797896,Lisa,Obrien,True
8104,Deanna Barnes,235.80031932779337,Deanna,Barnes,True
8105,David Knight,98.60176628622808,David,Knight,False
8106,Eric David,172.01307821566098,Eric,David,True
8107,Darryl Williams,189.9482256120958,Darryl,Williams,True
8108,Anne Kaiser,258.03371484357797,Anne,Kaiser,True
8109,Carol Richards,190.318127018152,Carol,Richards,True
8110,Thomas Maldonado,210.49365813476828,Thomas,Maldonado,True
8111,Darrell Cruz,170.69594518302767,Darrell,Cruz,True
8112,Samuel Gamble,290.1099942944967,Samuel,Gamble,True
8113,April Sanchez,102.83512340767187,April,Sanchez,True
8114,David Lee,195.63808966438307,David,Lee,True
8115,Mark Mejia,173.3984404456658,Mark,Mejia,True
8116,Nicholas Wright,227.75111235363465,Nicholas,Wright,True
8117,Christine Hartman,234.53460374570201,Christine,Hartman,True
8118,Janet Hill,286.8428278955745,Janet,Hill,True
8119,Stephanie Jenkins DDS,260.1018090747021,Stephanie,Jenkins,True
8120,Mark Walker,45.77623322149135,Mark,Walker,False
8121,Timothy Dominguez,265.56230759380037,Timothy,Dominguez,True
8122,Leslie Gonzalez,104.29871580726255,Leslie,Gonzalez,True
8123,Holly Hayes,285.3167468196648,Holly,Hayes,True
8124,Shannon Long,222.06731930235932,Shannon,Long,True
8125,Jermaine Hardy,284.01621397735187,Jermaine,Hardy,True
8126,Billy Thomas,27.27240574582045,Billy,Thomas,False
8127,Donna Terry,53.96477595515957,Donna,Terry,False
8128,Jaclyn Chapman,88.93037911296305,Jaclyn,Chapman,False
8129,Jasmine Cox,151.456923928503,Jasmine,Cox,True
8130,Elizabeth Hart,38.685230875328216,Elizabeth,Hart,False
8131,Meagan Evans,272.1712791873438,Meagan,Evans,True
8132,Peter Sanchez,247.0602126505788,Peter,Sanchez,True
8133,Dana Thomas,37.554896550900274,Dana,Thomas,False
8134,Teresa Mitchell,231.96717439994492,Teresa,Mitchell,True
8135,Jacob Owen,49.72549797151967,Jacob,Owen,False
8136,Shane Torres,149.57379229658812,Shane,Torres,True
8137,John White,77.22075241830937,John,White,False
8138,Kelsey Martinez,170.08116747553274,Kelsey,Martinez,True
8139,Janice Perez,24.590911677257772,Janice,Perez,False
8140,James Villanueva,111.59523856897863,James,Villanueva,True
8141,Courtney Hill,6.800844261614571,Courtney,Hill,False
8142,Melissa Sheppard,123.75199350519232,Melissa,Sheppard,True
8143,Stephen White,67.51070527773894,Stephen,White,False
8144,Lisa Coleman,181.6647198000183,Lisa,Coleman,True
8145,Jason Wade,146.2111587978869,Jason,Wade,True
8146,Erik Davis,94.92569272434186,Erik,Davis,False
8147,Daniel Lewis,277.74852922937094,Daniel,Lewis,True
8148,Robert Fields,16.371087628134685,Robert,Fields,False
8149,Anthony Shelton,202.26327916785092,Anthony,Shelton,True
8150,Peter Peterson,234.86931753498172,Peter,Peterson,True
8151,Terrence Bradford,254.53538932363887,Terrence,Bradford,True
8152,Matthew Nguyen,47.232864945021475,Matthew,Nguyen,False
8153,Carla Martinez,256.669539618552,Carla,Martinez,True
8154,Eric West,77.79960818450004,Eric,West,False
8155,Holly Wade,260.21711449917217,Holly,Wade,True
8156,Andrea Ward,50.27717472473332,Andrea,Ward,False
8157,Hannah Miller,223.62128891376443,Hannah,Miller,True
8158,Kimberly Watkins,257.0239545311416,Kimberly,Watkins,True
8159,Mark Cherry,98.31182012836769,Mark,Cherry,False
8160,Mary Randolph,214.95469640545818,Mary,Randolph,True
8161,John Smith,294.26482134257617,John,Smith,True
8162,Katherine Frazier,34.99886485429881,Katherine,Frazier,False
8163,Matthew Carey,191.48574746402105,Matthew,Carey,True
8164,Sean Burgess,258.5043923245743,Sean,Burgess,True
8165,Kelli Turner,95.2135178015273,Kelli,Turner,False
8166,Beth Davis,34.80998375796165,Beth,Davis,False
8167,Robert Terrell,225.96587116925647,Robert,Terrell,True
8168,Taylor Ochoa,104.67043320953259,Taylor,Ochoa,True
8169,John Vasquez,108.0586544311749,John,Vasquez,True
8170,Peter Castillo,66.74884987998288,Peter,Castillo,False
8171,Samantha Aguilar,250.09216125013856,Samantha,Aguilar,True
8172,Tyler Daugherty,20.549258455752057,Tyler,Daugherty,False
8173,Michael Lee,206.79757481030876,Michael,Lee,True
8174,Destiny Black,81.46505362228527,Destiny,Black,False
8175,Mrs. Stephanie Mitchell,9.182266696264774,Stephanie,Mitchell,False
8176,Phillip Mckenzie,87.42143441343376,Phillip,Mckenzie,False
8177,Patrick Carter,255.56574645206717,Patrick,Carter,True
8178,Matthew Mccall,297.2237004873753,Matthew,Mccall,True
8179,Mrs. Misty Ramsey,4.357155153994652,Misty,Ramsey,False
8180,Valerie Clark,46.47167636572858,Valerie,Clark,False
8181,Michael Matthews,206.7506034536729,Michael,Matthews,True
8182,Laura Garrett,107.2507586918286,Laura,Garrett,True
8183,David Young,55.3124650337734,David,Young,False
8184,Ryan Jones,138.2401887376712,Ryan,Jones,True
8185,Sean Mcdonald,243.0893356168145,Sean,Mcdonald,True
8186,Seth Lopez,204.947985308724,Seth,Lopez,True
8187,Daniel Hickman,94.57711685301588,Daniel,Hickman,False
8188,Robin Graves,226.52769026780254,Robin,Graves,True
8189,Brian Rodriguez,14.270942213066762,Brian,Rodriguez,False
8190,Rebecca Stevenson,123.74083565178465,Rebecca,Stevenson,True
8191,Michaela Taylor,203.30170150690662,Michaela,Taylor,True
8192,Erin King,164.69329716462596,Erin,King,True
8193,Jennifer Hale,100.70802963259408,Jennifer,Hale,True
8194,Jennifer Williams,227.23089836586465,Jennifer,Williams,True
8195,Sharon Webster,51.55698967902519,Sharon,Webster,False
8196,Evelyn Adams,287.92650040642286,Evelyn,Adams,True
8197,Melissa Mclean,291.93151321428206,Melissa,Mclean,True
8198,Sean Martinez,190.07035581633025,Sean,Martinez,True
8199,Nancy Williams,83.32900671022328,Nancy,Williams,False
8200,Cheryl Richards,273.5303346288304,Cheryl,Richards,True
8201,Eduardo Martinez,222.776424655431,Eduardo,Martinez,True
8202,Michael Stephens,257.956781496097,Michael,Stephens,True
8203,Kimberly Noble,83.59244383876828,Kimberly,Noble,False
8204,Matthew Williams,71.38662331724309,Matthew,Williams,False
8205,Jason Pham DVM,218.08467391343,Jason,Pham DVM,True
8206,Mrs. Kristen Smith,155.62478783782336,Kristen,Smith,True
8207,Steven Lawrence,69.32352649232209,Steven,Lawrence,False
8208,Paul Jacobs,167.01601869707466,Paul,Jacobs,True
8209,Sara Bradley,253.4805130479626,Sara,Bradley,True
8210,Daniel Craig,138.16611929756223,Daniel,Craig,True
8211,Christina Navarro,67.41097355604174,Christina,Navarro,False
8212,Adam Murray,87.83119132186322,Adam,Murray,False
8213,Kendra Floyd,71.46870254768712,Kendra,Floyd,False
8214,Derek Carter,170.7240110680644,Derek,Carter,True
8215,Billy Stanley,269.79161787890405,Billy,Stanley,True
8216,Cassandra Evans,254.71268214383213,Cassandra,Evans,True
8217,Jason Phillips,22.62397438471401,Jason,Phillips,False
8218,Dustin Hernandez,275.6218973968968,Dustin,Hernandez,True
8219,Frank Bright,294.4558286128801,Frank,Bright,True
8220,Angela Tucker,184.220120932033,Angela,Tucker,True
8221,Emily Wallace,193.98269361646126,Emily,Wallace,True
8222,Megan Figueroa,39.392342499470224,Megan,Figueroa,False
8223,James Sherman,66.91902541529146,James,Sherman,False
8224,Margaret Jacobs,202.8247450302299,Margaret,Jacobs,True
8225,Lori Gonzales,53.298134485158755,Lori,Gonzales,False
8226,Brian Johnson,37.17477440268251,Brian,Johnson,False
8227,Thomas Atkins,49.27403184093938,Thomas,Atkins,False
8228,Linda Diaz,176.15028400089454,Linda,Diaz,True
8229,Jeffery Freeman,281.5264163811449,Jeffery,Freeman,True
8230,Angela Martin,219.94200689250061,Angela,Martin,True
8231,Jeremy Wilson,0.0298354156764602,Jeremy,Wilson,False
8232,John Holland,138.43077787057035,John,Holland,True
8233,John Kim,164.60806239795897,John,Kim,True
8234,Dakota Greene,62.9160840660071,Dakota,Greene,False
8235,Shirley Cline,54.783924889238385,Shirley,Cline,False
8236,Wendy Murphy,245.17892807568398,Wendy,Murphy,True
8237,Richard Jones,144.26475715811466,Richard,Jones,True
8238,John Nguyen,276.2868597289105,John,Nguyen,True
8239,Theresa Moran,298.19559298721776,Theresa,Moran,True
8240,Rebecca Christensen,277.4598940553446,Rebecca,Christensen,True
8241,Daniel Bird,201.01093127753083,Daniel,Bird,True
8242,Derek Jones,77.67873923801989,Derek,Jones,False
8243,Tracy Williams,104.30047376391369,Tracy,Williams,True
8244,Joshua Young,83.56359155153093,Joshua,Young,False
8245,Pamela Clements,212.9839496154586,Pamela,Clements,True
8246,Jared Watson,71.2346566906516,Jared,Watson,False
8247,Dr. Thomas Campbell MD,246.66249467417558,Thomas,Campbell,True
8248,Robert Morris,99.09374400846077,Robert,Morris,False
8249,Maria Wallace,122.56767267466812,Maria,Wallace,True
8250,Miss Meagan Brown,31.333527547824588,Miss,Meagan Brown,False
8251,Thomas Burke,88.26128869033728,Thomas,Burke,False
8252,Jamie Avila,65.74925169392768,Jamie,Avila,False
8253,Benjamin Sanchez,30.764152268274522,Benjamin,Sanchez,False
8254,Makayla Gibson,280.8317365849499,Makayla,Gibson,True
8255,Olivia Little,25.499035112360566,Olivia,Little,False
8256,Michael Knight,231.22265249617385,Michael,Knight,True
8257,Amy Huffman,110.90828253646671,Amy,Huffman,True
8258,John Martinez,106.86355239167696,John,Martinez,True
8259,Jordan Chang,122.63394182118307,Jordan,Chang,True
8260,Ryan Carpenter,124.15931527371664,Ryan,Carpenter,True
8261,Mary Simmons,182.63022666099047,Mary,Simmons,True
8262,Jonathan Bender,131.45535759158523,Jonathan,Bender,True
8263,Dr. Jorge Ross,27.77878664587989,Jorge,Ross,False
8264,Adrian Wright,94.12946526273586,Adrian,Wright,False
8265,Dr. Lisa Merritt,250.64734806217467,Lisa,Merritt,True
8266,Robert Murray,117.00242272781864,Robert,Murray,True
8267,Lori Cantu,162.47922517810414,Lori,Cantu,True
8268,Emma Burgess,70.63762139045394,Emma,Burgess,False
8269,David Peterson,150.7444778768846,David,Peterson,True
8270,Michael Dean,17.641925034676987,Michael,Dean,False
8271,Leslie Valdez,166.41809653940982,Leslie,Valdez,True
8272,James Tran,163.85167448686292,James,Tran,True
8273,David Blackwell,222.09139300025768,David,Blackwell,True
8274,Brandi Vazquez,107.44892543857351,Brandi,Vazquez,True
8275,Larry Dillon,144.20929410374148,Larry,Dillon,True
8276,Dr. Steven Wolfe,272.7713019106127,Steven,Wolfe,True
8277,Edwin Ferguson,233.32397150874797,Edwin,Ferguson,True
8278,Mr. Michael Brown,138.0400675252458,Michael,Brown,True
8279,Sylvia Kelly,9.728770866837344,Sylvia,Kelly,False
8280,Sandra Acosta,295.8603685062125,Sandra,Acosta,True
8281,Lori Robinson,123.35994033744787,Lori,Robinson,True
8282,Heather Glass,149.856732370188,Heather,Glass,True
8283,Connor Ortiz,123.15973289702524,Connor,Ortiz,True
8284,Anna Sanchez,147.22369896652262,Anna,Sanchez,True
8285,Joseph Anderson,235.96215873592374,Joseph,Anderson,True
8286,Daniel Martinez,234.12513412175494,Daniel,Martinez,True
8287,Jennifer Lutz,133.75140858898322,Jennifer,Lutz,True
8288,Todd Ware,249.9434310591248,Todd,Ware,True
8289,Kristina Becker,38.78643124973985,Kristina,Becker,False
8290,Matthew Brown,51.44266604968188,Matthew,Brown,False
8291,Casey Gonzalez,256.713468584287,Casey,Gonzalez,True
8292,Tony Nichols,188.1164446518586,Tony,Nichols,True
8293,Taylor Bruce,157.0873756655115,Taylor,Bruce,True
8294,Levi Daniels,171.3137273139074,Levi,Daniels,True
8295,Kelly Hall,94.063690193959,Kelly,Hall,False
8296,Rebecca Ruiz,147.12088527711833,Rebecca,Ruiz,True
8297,Melissa Nguyen,217.74224476801294,Melissa,Nguyen,True
8298,Brian Ryan,52.63615742816032,Brian,Ryan,False
8299,Pam King,73.56157369051249,Pam,King,False
8300,Paul Schneider,158.75099348636462,Paul,Schneider,True
8301,Beth Hooper,210.02079301162343,Beth,Hooper,True
8302,Kimberly Smith,100.27653357829891,Kimberly,Smith,True
8303,Kyle Atkins,220.32546362396528,Kyle,Atkins,True
8304,Vanessa Zamora,274.8929551119676,Vanessa,Zamora,True
8305,Derrick Liu,20.522892070159628,Derrick,Liu,False
8306,Ryan Lawrence,173.7814374248725,Ryan,Lawrence,True
8307,Robert Kelly,214.13998868449247,Robert,Kelly,True
8308,Evan Mills,186.27331436818667,Evan,Mills,True
8309,Richard Joseph,222.89123994841026,Richard,Joseph,True
8310,William Allen,88.30391474674174,William,Allen,False
8311,Wesley Jackson,248.1262061938517,Wesley,Jackson,True
8312,Scott Jenkins,255.51201116793706,Scott,Jenkins,True
8313,Mathew Mitchell,30.87279374044718,Mathew,Mitchell,False
8314,Carrie Williams,165.40315144454877,Carrie,Williams,True
8315,Mark Rivera,218.43034808553952,Mark,Rivera,True
8316,Michael Deleon,216.0516157009145,Michael,Deleon,True
8317,Kelly Garcia,207.4990817124197,Kelly,Garcia,True
8318,Tammy Cook,49.37121771588772,Tammy,Cook,False
8319,Mary Bradford,89.1697559533172,Mary,Bradford,False
8320,Nicole Ramsey,11.799824430991466,Nicole,Ramsey,False
8321,Jill Giles,126.1211440646892,Jill,Giles,True
8322,Michael Ortiz,77.73457941119305,Michael,Ortiz,False
8323,Cheryl Alvarez,156.4129009277099,Cheryl,Alvarez,True
8324,Heather Flores,261.77606413640046,Heather,Flores,True
8325,Andrew Roberts,88.04939517531794,Andrew,Roberts,False
8326,Sheila Bell,223.3242530863707,Sheila,Bell,True
8327,James Cabrera,264.1622181587692,James,Cabrera,True
8328,Crystal Briggs,67.479350995683,Crystal,Briggs,False
8329,Joseph Russell,71.9045586929987,Joseph,Russell,False
8330,Julie Lewis,99.91403488438972,Julie,Lewis,False
8331,Rebecca Green,107.36381924898508,Rebecca,Green,True
8332,Aaron Kerr,56.44951929271886,Aaron,Kerr,False
8333,Samantha Hodges,192.4570910861837,Samantha,Hodges,True
8334,Mr. Paul Porter MD,53.34317756134204,Paul,Porter,False
8335,Eileen Rivera,166.23034404598215,Eileen,Rivera,True
8336,Sarah Holland,99.11927662201236,Sarah,Holland,False
8337,Anita Armstrong,255.8518534126904,Anita,Armstrong,True
8338,Brenda Cox,268.02068200071824,Brenda,Cox,True
8339,Miranda Elliott,155.76751223566225,Miranda,Elliott,True
8340,Cameron Fowler,3.2595152954137063,Cameron,Fowler,False
8341,Timothy Martinez,169.7129372216206,Timothy,Martinez,True
8342,Scott Webb,69.81519470715719,Scott,Webb,False
8343,Susan Campos,91.6269679299997,Susan,Campos,False
8344,Robert Mcintosh,115.50577102253209,Robert,Mcintosh,True
8345,Ashley Hanson,17.136825862625706,Ashley,Hanson,False
8346,Loretta Thomas,136.44363124754665,Loretta,Thomas,True
8347,Michael Arnold MD,191.06479461678268,Michael,Arnold,True
8348,Cindy Gomez,298.75639767014235,Cindy,Gomez,True
8349,Mariah Perez,182.98355479052418,Mariah,Perez,True
8350,James Mcdowell,185.4113069039409,James,Mcdowell,True
8351,Deanna Lee,243.35564658620362,Deanna,Lee,True
8352,Tammy Smith,5.668802059737722,Tammy,Smith,False
8353,Kristine Castillo,135.66832050532494,Kristine,Castillo,True
8354,Thomas Walsh,269.0590456064901,Thomas,Walsh,True
8355,John Lynch,285.42398206933484,John,Lynch,True
